FanID,Age
740801,62
740804,78
740807,69
740808,82
740811,57
740815,56
740817,56
740819,72
740822,49
740829,48
740833,76
740839,80
740840,42
740843,72
740844,81
740845,59
740847,57
740853,57
740854,76
740855,79
740858,59
740860,75
740861,51
740863,50
740864,89
740867,61
740869,56
740873,51
740874,76
740877,55
740879,68
740881,54
740882,60
740884,75
740886,54
740893,58
740898,53
740900,48
740902,55
740907,85
740910,83
740911,55
740912,54
740914,59
740915,48
740917,50
740919,50
740922,54
740929,64
740932,58
740939,66
740940,40
740941,49
740943,58
740948,49
740949,59
740950,38
740951,47
740952,38
740956,39
740959,54
740963,87
740965,62
740967,39
740968,67
740972,38
740973,64
740974,40
740979,56
740981,61
740984,54
740994,49
740996,50
740998,53
741001,93
741002,59
741006,50
741008,80
741010,79
741016,55
741017,76
741018,56
741019,78
741020,61
741021,57
741023,56
741026,68
741027,91
741029,67
741031,50
741032,71
741035,61
741037,52
741039,73
741040,76
741041,54
741045,52
741046,71
741065,41
741066,93
741070,45
741079,81
741080,53
741082,80
741083,48
741084,51
741089,51
741090,43
741093,51
741101,42
741105,46
741106,49
741107,54
741117,67
741123,51
741125,78
741128,54
741132,69
741134,49
741137,48
741143,57
741145,62
741147,73
741151,40
741157,52
741159,51
741161,43
741163,56
741165,53
741167,55
741171,69
741172,83
741177,49
741179,67
741182,55
741184,71
741186,43
741188,57
741189,70
741191,64
741192,41
741196,49
741198,60
741199,67
741203,62
741209,45
741213,65
741214,49
741215,44
741216,40
741217,37
741224,47
741226,48
741228,50
741231,71
741232,72
741237,60
741239,46
741240,50
741243,46
741244,70
741251,39
741254,61
741262,48
741263,52
741268,51
741269,50
741270,50
741275,55
741277,79
741279,50
741283,65
741284,90
741364,23
741526,78
741545,57
741553,82
741554,78
741558,73
741560,55
741561,52
741574,66
741576,47
741580,46
741584,50
741585,71
741593,65
741596,38
741598,54
741601,52
741603,54
741605,47
741608,50
741612,36
741617,39
741618,33
741620,61
741625,36
741628,37
741639,32
741640,37
741641,31
741656,45
741658,39
741663,37
741665,37
741676,63
741677,69
741678,40
741682,59
741687,72
741691,75
741695,67
741696,53
741698,82
741700,72
741704,71
741709,53
741721,52
741722,71
741727,82
741730,79
741738,53
741746,55
741747,40
741749,37
741751,51
741752,41
741758,52
741764,47
741773,72
741780,65
741784,40
741785,83
741786,69
741794,58
741800,66
741803,53
741805,70
741806,39
741809,49
741810,80
741812,50
741814,55
741816,58
741821,59
741826,74
741829,57
741833,76
741835,67
741837,91
741840,50
741844,74
741845,45
741848,64
741850,78
741858,50
741862,47
741864,49
741872,83
741874,89
741875,62
741882,74
741883,56
741885,53
741892,63
741894,53
741896,59
741899,54
741901,49
741903,78
741906,53
741907,75
741909,53
741911,49
741913,55
741915,69
741917,56
741921,54
741923,53
741926,55
741928,94
741929,57
741930,68
741931,52
741938,58
741940,68
741942,59
741944,55
741945,67
741946,74
741950,52
741953,76
741954,71
741959,49
741963,63
741964,78
741967,64
741974,91
741980,42
741981,37
741982,79
741984,57
741985,47
741986,57
741996,37
741997,70
741999,52
742000,50
742002,71
742009,44
742019,73
742029,65
742033,56
742036,49
742039,56
742040,40
742041,59
742046,55
742047,56
742048,82
742049,61
742052,62
742054,96
742055,51
742058,74
742059,40
742060,55
742061,42
742063,41
742064,77
742065,42
742071,40
742072,58
742074,56
742076,55
742077,47
742078,74
742080,64
742081,39
742082,72
742084,78
742088,62
742090,52
742093,62
742094,41
742096,40
742101,64
742103,40
742106,71
742107,54
742109,55
742110,76
742113,40
742116,84
742117,42
742120,60
742121,43
742124,56
742128,41
742131,67
742132,57
742134,78
742137,76
742140,63
742142,41
742143,79
742147,95
742148,38
742149,59
742151,43
742152,55
742156,62
742162,82
742165,69
742166,45
742183,40
742184,76
742185,47
742187,53
742191,58
742193,56
742194,48
742196,39
742197,84
742199,56
742201,72
742202,49
742205,77
742215,75
742227,87
742233,77
742239,72
742240,71
742241,69
742246,68
742247,47
742248,84
742251,55
742252,48
742253,82
742254,62
742258,68
742259,53
742261,39
742266,58
742268,88
742270,72
742276,55
742277,42
742278,77
742280,81
742285,79
742286,50
742287,79
742288,52
742289,39
742291,79
742292,69
742298,76
742299,39
742300,76
742301,57
742309,90
742317,86
742324,38
742327,99
742329,71
742331,65
742333,90
742335,74
742338,89
742344,61
742345,48
742346,77
742347,64
742357,71
742366,72
742369,41
742376,57
742377,70
742379,55
742380,45
742382,47
742384,79
742390,77
742401,77
742404,56
742406,63
742408,76
742409,44
742414,44
742420,45
742422,77
742425,75
742432,38
742436,55
742439,86
742442,64
742445,81
742446,76
742447,38
742448,73
742451,53
742453,65
742455,72
742462,73
742466,52
742467,65
742470,81
742473,58
742480,82
742482,64
742483,42
742484,58
742486,68
742488,91
742493,58
742500,55
742503,85
742507,57
742508,54
742510,80
742513,72
742517,59
742523,55
742525,46
742526,63
742529,44
742531,44
742532,91
742533,43
742535,44
742537,55
742539,69
742540,68
742555,77
742563,65
742584,59
742593,36
742599,37
742601,41
742604,38
742608,38
742612,38
742619,48
742620,62
742623,49
742626,37
742629,92
742630,39
742633,67
742635,38
742637,58
742648,40
742650,40
742656,41
742659,63
742660,48
742664,37
742672,37
742677,37
742678,38
742679,44
742680,38
742684,78
742694,40
742695,49
742696,41
742698,40
742702,37
742703,79
742709,40
742711,52
742712,90
742717,38
742724,37
742725,56
742726,65
742741,39
742742,38
742743,39
742746,38
742758,60
742763,62
742764,65
742768,39
742769,56
742782,47
742795,77
742796,41
742799,49
742800,52
742801,51
742802,49
742803,52
742807,55
742808,66
742810,41
742814,62
742825,84
742828,75
742831,55
742833,69
742842,63
742844,76
742845,56
742846,81
742847,57
742848,51
742849,46
742851,56
742854,51
742857,54
742862,48
742868,53
742870,60
742873,71
742878,41
742879,78
742881,66
742888,57
742890,89
742892,89
742893,40
742894,93
742897,50
742899,78
742902,69
742907,72
742923,52
742925,72
742930,102
742932,65
742937,48
742941,55
742942,67
742944,50
742945,51
742946,44
742948,69
742952,47
742953,53
742957,48
742960,50
742963,50
742967,54
742968,64
742970,61
742971,38
742974,38
742977,38
742979,50
742983,62
742984,77
742988,54
742990,56
742992,63
742995,76
742999,80
743001,55
743006,84
743008,79
743013,82
743014,48
743015,73
743016,40
743017,55
743018,84
743023,39
743024,48
743026,59
743029,56
743031,52
743032,70
743034,48
743037,42
743039,66
743043,43
743044,58
743048,51
743055,63
743057,50
743065,76
743068,50
743080,47
743081,51
743083,43
743084,39
743090,49
743096,63
743098,68
743102,51
743106,47
743107,43
743110,48
743111,50
743114,68
743116,71
743117,53
743118,52
743120,52
743121,58
743129,50
743141,51
743142,52
743144,54
743146,48
743148,49
743149,50
743154,57
743155,63
743161,42
743164,59
743166,50
743175,42
743176,77
743178,56
743179,36
743180,43
743182,49
743186,45
743187,50
743191,53
743194,58
743195,79
743197,54
743200,70
743201,61
743203,78
743204,40
743205,76
743210,78
743212,72
743214,67
743217,77
743226,72
743230,85
743231,53
743232,56
743235,88
743241,73
743242,63
743245,64
743249,52
743250,44
743253,54
743254,72
743258,49
743259,45
743263,63
743268,60
743270,39
743273,43
743275,49
743278,41
743329,63
743374,39
743416,69
743484,40
743547,49
743548,66
743550,45
743552,42
743554,51
743556,53
743558,52
743559,64
743563,52
743565,36
743570,56
743573,40
743574,53
743575,38
743578,39
743583,40
743585,41
743587,41
743591,59
743593,36
743597,37
743598,55
743600,82
743601,71
743606,48
743618,78
743619,38
743625,41
743627,48
743631,55
743636,73
743639,41
743640,68
743641,37
743642,79
743644,67
743645,80
743652,81
743656,72
743657,43
743658,80
743659,36
743660,75
743661,37
743663,37
743664,69
743666,73
743667,37
743672,65
743673,82
743681,73
743684,57
743692,71
743702,53
743704,39
743705,54
743706,71
743709,42
743712,38
743713,49
743714,62
743715,49
743717,49
743718,48
743719,37
743734,37
743735,52
743745,74
743751,50
743753,50
743755,55
743759,39
743761,36
743764,88
743766,71
743767,73
743770,36
743771,49
743775,76
743782,51
743788,58
743791,51
743792,51
743796,60
743798,48
743800,54
743804,68
743807,63
743809,62
743814,65
743819,75
743820,97
743821,60
743823,54
743825,55
743826,45
743828,57
743831,77
743833,64
743837,76
743842,52
743843,76
743854,50
743856,58
743858,52
743859,42
743863,48
743864,68
743865,45
743870,73
743873,92
743881,46
743882,63
743884,51
743885,58
743886,51
743888,51
743892,42
743893,79
743897,60
743898,53
743899,65
743900,56
743907,51
743908,70
743911,75
743912,64
743913,69
743914,48
743915,50
743921,44
743924,97
743926,70
743927,57
743928,71
743929,49
743930,55
743932,76
743942,38
743943,55
743946,49
743956,83
743957,50
743967,76
743969,48
743971,71
743972,50
743973,74
743982,50
743984,89
743985,54
743986,71
743987,48
743988,40
743989,75
744000,92
744001,57
744003,43
744008,71
744010,58
744011,70
744012,41
744013,60
744014,47
744016,55
744020,60
744021,53
744025,91
744027,61
744035,55
744037,53
744038,47
744039,55
744043,70
744044,64
744045,76
744046,40
744047,57
744048,38
744050,76
744052,79
744054,59
744055,42
744056,56
744057,53
744058,76
744066,76
744068,56
744071,66
744072,41
744075,58
744077,87
744079,79
744082,39
744083,32
744085,59
744086,82
744089,56
744091,42
744095,39
744096,68
744099,56
744102,75
744107,57
744110,54
744112,56
744123,73
744124,38
744126,55
744129,66
744131,41
744132,44
744133,39
744139,55
744141,76
744142,54
744145,72
744151,82
744158,81
744159,72
744160,89
744161,60
744163,46
744170,39
744173,55
744174,67
744181,59
744184,45
744192,56
744194,60
744195,40
744196,73
744197,39
744198,86
744199,62
744200,56
744202,77
744203,54
744205,41
744208,55
744210,68
744212,57
744213,41
744214,74
744215,47
744216,74
744217,57
744221,80
744223,54
744224,57
744226,84
744229,66
744230,61
744233,54
744234,41
744235,74
744236,38
744237,74
744238,43
744239,81
744241,67
744243,67
744245,40
744248,53
744253,68
744254,61
744257,64
744261,55
744263,47
744269,61
744270,50
744271,73
744273,63
744274,89
744275,55
744280,68
744281,40
744287,52
744288,65
744289,49
744290,53
744291,53
744292,49
744296,49
744297,59
744299,44
744302,88
744305,82
744310,93
744311,77
744313,55
744316,55
744321,60
744322,47
744326,51
744328,60
744331,57
744332,66
744334,43
744335,75
744336,67
744338,79
744344,45
744352,58
744353,80
744357,54
744361,42
744362,59
744368,41
744369,73
744370,77
744371,60
744372,68
744375,43
744377,74
744378,67
744380,94
744383,93
744388,54
744389,96
744390,49
744391,46
744393,55
744394,57
744399,50
744401,54
744403,76
744411,47
744413,93
744417,43
744426,84
744427,55
744428,53
744429,73
744430,43
744436,48
744437,62
744439,60
744443,86
744445,55
744448,86
744451,54
744453,53
744472,55
744474,79
744476,40
744479,44
744480,56
744482,38
744483,91
744487,56
744488,40
744493,39
744500,41
744503,41
744504,95
744507,74
744510,39
744511,76
744512,56
744513,39
744514,47
744515,39
744519,87
744521,57
744523,60
744524,40
744542,64
744543,68
744545,40
744549,55
744559,56
744573,37
744574,81
744575,40
744576,40
744580,45
744587,38
744591,77
744603,47
744613,46
744618,70
744624,37
744658,40
744660,79
744671,70
744677,39
744679,38
744680,54
744683,76
744690,55
744691,38
744694,81
744698,40
744710,74
744715,40
744716,81
744721,43
744723,42
744744,37
744745,40
744748,37
744750,39
744752,43
744753,37
744758,90
744762,58
744766,40
744771,40
744774,40
744781,51
744784,52
744786,48
744787,48
744791,79
744794,42
744795,60
744796,74
744797,41
744798,52
744799,54
744800,38
744802,39
744804,38
744808,67
744810,78
744812,70
744817,56
744820,53
744821,60
744822,49
744824,50
744831,77
744834,70
744840,54
744847,48
744850,52
744851,60
744854,56
744856,80
744858,50
744859,64
744860,62
744868,41
744869,47
744870,36
744871,53
744875,54
744877,49
744880,38
744881,90
744883,38
744884,51
744885,60
744888,76
744890,53
744899,67
744900,51
744903,51
744909,55
744914,41
744915,65
744951,63
744955,50
744956,74
744958,53
744960,41
744962,55
744966,54
744970,55
744979,59
744980,49
744981,57
744982,76
744983,59
744989,55
744990,56
744997,42
745001,67
745004,52
745006,51
745016,50
745019,69
745020,55
745021,52
745022,56
745027,48
745029,63
745030,69
745036,54
745040,42
745045,58
745046,49
745048,68
745049,65
745050,51
745055,78
745056,57
745060,72
745069,55
745070,76
745071,50
745073,51
745075,46
745076,48
745080,61
745094,55
745112,78
745115,39
745117,43
745119,63
745120,51
745122,75
745132,55
745134,52
745141,79
745143,40
745146,55
745149,50
745150,75
745154,48
745159,45
745163,75
745168,80
745169,71
745175,54
745176,54
745178,42
745181,55
745184,67
745185,55
745193,55
745194,74
745195,78
745198,75
745200,40
745203,49
745205,57
745206,56
745208,53
745210,67
745215,56
745227,43
745231,74
745238,73
745244,54
745261,54
745385,96
745482,83
745525,40
745526,64
745527,36
745528,39
745529,67
745530,36
745533,57
745534,39
745535,58
745536,39
745539,37
745540,55
745541,36
745542,72
745543,37
745544,68
745546,57
745547,37
745548,43
745549,36
745550,74
745551,37
745553,36
745554,52
745561,63
745562,50
745565,72
745566,58
745568,53
745572,56
745577,66
745582,64
745590,47
745593,86
745598,41
745601,47
745605,39
745607,66
745610,86
745612,67
745614,73
745617,52
745618,56
745624,51
745625,55
745630,40
745631,37
745633,69
745635,28
745638,81
745639,66
745640,36
745642,38
745650,61
745651,42
745657,69
745658,38
745663,65
745667,72
745677,58
745681,80
745682,41
745685,55
745691,37
745695,57
745697,55
745699,41
745701,39
745704,36
745705,39
745706,51
745710,59
745713,39
745715,52
745716,36
745718,38
745720,36
745731,62
745734,36
745735,54
745745,76
745747,61
745748,56
745756,36
745763,66
745768,71
745770,85
745771,37
745773,38
745776,52
745778,64
745782,79
745791,49
745793,65
745795,49
745797,53
745804,52
745806,74
745808,60
745812,67
745815,80
745818,49
745825,56
745834,55
745837,42
745848,50
745850,49
745851,50
745853,51
745857,79
745859,57
745860,47
745861,52
745866,87
745868,61
745869,50
745872,57
745873,72
745874,66
745875,81
745877,50
745879,64
745884,67
745885,78
745886,49
745890,56
745892,52
745893,56
745894,70
745896,78
745899,85
745900,54
745901,42
745903,77
745904,56
745906,53
745908,54
745910,78
745912,52
745914,69
745919,78
745925,42
745926,66
745928,51
745929,68
745930,90
745932,56
745933,43
745934,79
745935,76
745936,84
745937,43
745944,56
745946,52
745952,65
745957,60
745958,71
745960,78
745962,54
745965,37
745967,67
745969,54
745973,60
745974,55
745975,51
745977,49
745979,80
745987,49
745988,47
745991,54
745993,51
745994,89
745995,49
745996,65
746001,52
746006,54
746016,48
746019,73
746024,43
746025,62
746026,66
746030,43
746031,78
746033,75
746036,47
746038,71
746040,52
746044,84
746045,72
746051,64
746061,73
746064,65
746067,67
746074,41
746075,61
746080,81
746087,59
746089,57
746095,88
746099,71
746101,55
746106,56
746108,71
746110,86
746114,59
746116,56
746123,82
746130,83
746138,92
746143,66
746146,59
746148,48
746149,72
746151,59
746159,74
746161,65
746163,93
746164,54
746166,81
746174,40
746175,72
746176,41
746178,39
746181,74
746183,78
746185,67
746186,74
746187,73
746188,81
746192,47
746198,56
746199,68
746201,75
746203,75
746205,56
746207,69
746211,79
746213,48
746214,78
746222,38
746225,73
746233,63
746235,44
746243,76
746244,51
746245,56
746246,59
746247,45
746248,62
746249,64
746252,96
746253,49
746255,79
746258,66
746266,80
746269,92
746270,65
746273,40
746275,40
746279,71
746280,42
746290,76
746296,58
746300,39
746302,58
746305,60
746310,42
746320,37
746321,73
746329,47
746330,47
746333,55
746336,56
746339,41
746344,65
746351,47
746354,43
746355,105
746357,40
746359,43
746361,40
746362,37
746364,78
746367,60
746377,42
746384,38
746385,76
746391,75
746396,39
746406,75
746413,44
746419,38
746425,54
746426,61
746429,37
746430,40
746432,37
746433,42
746434,38
746435,40
746437,37
746444,48
746456,62
746460,43
746463,39
746464,60
746470,54
746477,46
746482,37
746485,37
746488,37
746489,38
746493,78
746502,42
746516,40
746520,76
746525,41
746526,51
746527,68
746537,51
746544,47
746550,84
746551,47
746552,40
746553,57
746555,45
746556,45
746557,52
746558,47
746559,44
746562,46
746564,47
746566,45
746568,48
746570,66
746571,47
746574,46
746576,47
746578,44
746581,47
746582,46
746584,48
746586,46
746588,48
746589,72
746590,49
746593,46
746594,54
746595,48
746597,48
746600,45
746601,46
746602,46
746604,45
746606,47
746609,49
746614,45
746616,46
746618,44
746620,45
746621,39
746625,63
746627,45
746628,45
746634,47
746641,71
746646,38
746647,57
746653,41
746655,56
746656,42
746660,53
746661,83
746662,47
746663,49
746664,47
746666,43
746667,60
746669,52
746672,56
746676,53
746678,48
746679,52
746686,75
746687,54
746688,57
746690,55
746692,50
746695,38
746698,53
746701,57
746705,49
746709,52
746711,52
746712,67
746713,55
746715,52
746716,59
746720,68
746722,53
746723,57
746731,53
746733,58
746735,56
746738,47
746741,62
746742,75
746745,51
746747,52
746748,64
746752,56
746755,49
746756,38
746757,54
746759,39
746762,60
746782,77
746784,51
746792,83
746794,51
746795,77
746798,49
746801,60
746804,55
746806,84
746808,58
746809,53
746811,55
746813,72
746816,44
746818,53
746819,55
746820,41
746823,40
746830,72
746831,49
746832,39
746834,39
746838,73
746840,62
746841,44
746842,56
746851,47
746854,75
746855,44
746857,45
746858,65
746859,69
746861,41
746862,58
746867,79
746868,78
746869,46
746870,53
746879,55
746880,43
746881,51
746884,92
746886,94
746891,49
746893,92
746896,54
746897,59
746899,59
746901,82
746903,55
746906,71
746908,51
746912,52
746917,46
746918,53
746921,45
746922,49
746923,50
746925,80
746926,59
746929,54
746938,50
746943,58
746944,50
746946,72
746948,51
746950,49
746953,64
746957,44
746958,50
746961,72
746966,52
746968,75
746970,52
746972,56
746977,64
746979,48
746980,41
746983,56
746986,42
746988,43
746989,47
746991,45
746997,48
747000,50
747001,43
747002,74
747004,79
747007,69
747011,66
747014,43
747015,53
747017,63
747020,54
747021,49
747178,43
747188,79
747285,73
747286,40
747287,66
747289,54
747291,70
747294,72
747296,38
747297,60
747300,65
747304,57
747306,45
747307,61
747309,66
747311,65
747316,60
747317,58
747322,73
747325,39
747326,57
747328,48
747344,61
747345,39
747350,65
747351,38
747352,37
747353,37
747358,37
747362,37
747363,89
747364,72
747365,50
747366,59
747368,60
747369,37
747370,37
747373,66
747374,38
747377,41
747378,61
747388,55
747389,80
747392,30
747394,65
747396,57
747399,47
747400,54
747403,83
747404,42
747405,54
747406,37
747409,62
747412,54
747420,60
747422,62
747425,39
747429,42
747434,69
747436,68
747437,40
747438,54
747443,78
747444,39
747445,72
747448,59
747449,61
747451,55
747452,39
747453,70
747461,60
747462,62
747463,58
747464,54
747466,82
747469,71
747470,64
747473,39
747474,58
747476,37
747484,38
747493,36
747495,73
747497,54
747499,56
747508,70
747511,57
747512,58
747514,47
747518,63
747524,68
747526,83
747528,77
747529,64
747530,61
747532,51
747533,50
747534,51
747535,82
747538,70
747540,58
747542,55
747544,51
747547,52
747549,52
747551,69
747554,50
747556,58
747559,41
747560,57
747561,63
747564,50
747565,46
747572,52
747573,73
747575,69
747576,40
747579,53
747580,38
747581,57
747583,95
747584,38
747585,75
747587,67
747590,36
747596,62
747598,74
747599,39
747600,51
747602,81
747603,36
747604,37
747606,37
747607,56
747608,38
747609,51
747610,36
747613,71
747619,66
747628,64
747629,93
747631,62
747634,51
747636,74
747638,54
747644,72
747646,49
747653,52
747654,68
747656,50
747658,51
747662,51
747666,81
747672,52
747676,45
747680,81
747682,63
747683,64
747684,55
747690,79
747692,76
747694,65
747696,36
747699,47
747702,63
747708,56
747710,50
747712,73
747715,51
747717,49
747720,54
747723,51
747732,52
747733,69
747737,44
747738,54
747744,50
747746,34
747749,51
747750,52
747751,52
747753,66
747760,51
747762,66
747765,48
747769,56
747771,68
747774,47
747777,74
747778,52
747781,54
747786,64
747815,55
747819,72
747821,39
747823,79
747825,81
747826,73
747832,89
747836,41
747837,54
747842,62
747843,83
747844,40
747846,59
747849,56
747853,45
747855,86
747860,93
747862,56
747863,52
747868,72
747881,51
747882,67
747892,38
747897,49
747901,60
747905,64
747909,59
747910,42
747912,53
747916,54
747920,52
747923,50
747924,45
747926,44
747928,44
747930,75
747933,58
747934,49
747936,70
747937,49
747940,55
747942,55
747944,45
747946,45
747947,45
747950,61
747953,74
747957,69
747959,72
747961,51
747963,48
747964,74
747965,54
747972,43
747974,44
747976,45
747979,38
747984,45
747987,45
747988,43
747995,80
747996,45
748001,45
748002,86
748027,54
748047,64
748048,50
748054,72
748057,43
748065,71
748067,42
748071,39
748072,43
748073,68
748076,46
748077,53
748078,49
748081,55
748084,54
748085,53
748087,76
748088,52
748090,73
748091,63
748094,58
748096,45
748097,55
748102,62
748108,72
748111,56
748113,45
748117,61
748118,60
748120,88
748122,80
748124,57
748125,73
748127,69
748128,42
748129,43
748136,56
748156,58
748158,64
748161,75
748165,50
748181,80
748183,67
748189,34
748190,58
748192,38
748194,57
748198,47
748199,48
748204,76
748205,34
748213,54
748217,40
748219,77
748222,82
748226,89
748234,50
748236,90
748237,56
748239,54
748245,62
748252,38
748255,67
748258,46
748260,70
748262,68
748263,66
748268,41
748269,63
748277,77
748282,40
748283,69
748284,61
748287,74
748295,59
748299,54
748301,72
748305,37
748306,38
748307,43
748311,54
748318,49
748334,42
748335,40
748342,58
748346,73
748348,41
748349,73
748372,45
748373,37
748375,58
748379,56
748385,44
748386,43
748387,53
748389,67
748403,55
748406,58
748416,65
748418,39
748419,58
748420,66
748426,39
748427,40
748430,37
748434,62
748438,54
748439,72
748440,40
748442,52
748444,59
748448,54
748454,68
748455,40
748457,76
748458,52
748459,39
748460,69
748461,70
748465,86
748480,40
748485,39
748486,39
748487,70
748490,41
748491,58
748493,40
748494,43
748495,45
748498,71
748499,61
748500,33
748502,40
748504,70
748510,48
748511,53
748513,71
748514,40
748515,57
748517,39
748519,76
748520,36
748522,45
748525,51
748527,49
748529,51
748535,55
748537,50
748539,52
748542,56
748544,50
748547,75
748548,86
748550,59
748552,47
748553,62
748554,46
748555,65
748559,62
748564,44
748568,38
748569,63
748571,50
748579,41
748582,60
748584,58
748587,76
748589,78
748590,72
748591,56
748594,63
748597,51
748600,51
748604,47
748605,60
748610,72
748617,55
748622,38
748623,48
748627,49
748628,45
748630,51
748631,57
748637,67
748641,66
748648,53
748650,87
748652,58
748655,52
748656,55
748657,41
748659,49
748660,83
748661,52
748663,60
748665,57
748667,76
748669,64
748670,88
748671,43
748672,34
748676,62
748683,54
748687,43
748689,42
748690,63
748691,38
748692,59
748698,80
748699,76
748701,68
748702,84
748704,58
748705,49
748706,81
748707,58
748710,58
748712,66
748718,60
748721,80
748733,55
748734,52
748736,47
748742,44
748743,50
748761,51
748762,45
748764,71
748766,63
748770,47
748775,49
748780,48
748782,49
748785,44
748786,49
748788,47
748790,48
748791,49
748793,52
748805,37
748806,54
748808,48
748810,54
748815,43
748818,68
748819,77
748831,71
748834,43
748840,52
748842,62
748846,51
748856,51
748857,39
748858,50
748870,61
748873,43
748877,51
748878,81
748880,43
748881,51
748884,73
748886,48
748891,51
748892,48
748906,71
748909,47
748914,50
748916,70
748918,39
748925,51
748926,79
748928,59
748931,55
748943,50
748944,56
748948,55
748949,54
748950,54
748957,54
748959,56
748961,75
748963,63
748965,50
748966,55
748974,69
748976,59
748979,50
748983,50
748985,55
748986,77
748988,48
748993,69
748995,62
748996,48
749166,61
749239,42
749258,39
749264,34
749270,53
749271,81
749275,57
749276,64
749278,66
749280,59
749282,63
749286,53
749287,64
749288,53
749290,36
749294,50
749305,64
749311,51
749324,43
749325,60
749327,51
749328,83
749330,55
749331,36
749332,53
749333,38
749334,38
749337,39
749338,36
749340,35
749341,36
749343,37
749347,36
749348,36
749355,36
749357,36
749358,37
749360,47
749364,40
749367,36
749369,72
749371,56
749373,36
749374,36
749375,65
749376,68
749377,36
749379,68
749380,39
749381,80
749382,37
749386,36
749387,36
749391,37
749392,55
749393,38
749394,64
749395,68
749396,39
749397,40
749398,54
749401,39
749403,36
749404,79
749405,41
749408,65
749409,65
749411,62
749413,64
749415,54
749416,88
749418,54
749426,55
749427,39
749428,72
749429,56
749431,60
749438,69
749439,41
749440,57
749444,77
749445,49
749446,49
749447,65
749448,55
749449,71
749450,70
749451,58
749453,71
749454,64
749455,57
749458,73
749460,38
749463,58
749465,77
749466,36
749469,35
749470,68
749471,39
749472,79
749474,40
749478,39
749479,36
749480,55
749482,56
749485,38
749487,59
749488,36
749489,60
749490,38
749491,72
749492,71
749493,68
749494,40
749495,62
749498,37
749499,55
749501,52
749502,38
749508,66
749511,80
749516,66
749518,54
749520,55
749524,61
749526,36
749528,37
749529,82
749530,37
749532,37
749533,55
749535,56
749536,58
749537,64
749543,73
749546,59
749547,52
749548,71
749550,50
749554,49
749555,63
749558,67
749560,54
749562,78
749566,47
749568,79
749571,50
749574,50
749576,77
749578,58
749583,53
749584,51
749590,43
749591,52
749597,55
749599,54
749600,55
749602,35
749603,61
749606,56
749608,50
749609,36
749611,38
749612,77
749615,68
749617,58
749619,48
749621,70
749625,74
749629,69
749630,43
749631,73
749632,55
749633,68
749634,69
749635,55
749637,91
749643,54
749645,93
749649,60
749656,80
749664,41
749665,57
749668,59
749674,50
749675,37
749676,60
749680,77
749681,58
749683,56
749701,66
749702,68
749703,57
749705,53
749707,77
749708,47
749711,50
749713,49
749715,54
749717,68
749719,76
749721,72
749724,75
749729,51
749731,55
749732,40
749737,56
749739,54
749742,77
749743,60
749745,56
749746,55
749748,51
749750,43
749751,72
749752,64
749753,42
749756,77
749757,58
749766,51
749781,54
749783,58
749785,43
749788,44
749790,44
749791,53
749792,45
749793,62
749795,39
749801,47
749803,81
749809,80
749810,53
749818,41
749820,64
749822,71
749823,40
749824,56
749832,47
749833,58
749836,42
749837,37
749838,44
749840,40
749845,67
749846,48
749851,78
749855,51
749863,46
749871,64
749872,46
749874,53
749878,82
749882,89
749883,54
749884,48
749890,52
749894,70
749896,48
749897,65
749898,50
749900,55
749903,53
749905,53
749907,38
749908,59
749909,48
749910,56
749916,72
749917,41
749921,46
749927,52
749929,38
749931,57
749935,45
749937,64
749941,45
749944,72
749946,66
749949,40
749954,71
749958,59
749969,74
749973,44
749975,56
749976,83
749977,67
749978,68
749979,78
749980,62
749984,62
749986,53
749987,56
749988,43
749990,64
749991,50
749993,44
749999,46
750001,67
750003,49
750007,61
750008,47
750011,67
750017,59
750019,73
750021,57
750029,54
750030,57
750035,56
750037,51
750038,63
750041,65
750042,43
750045,55
750048,44
750051,45
750054,52
750060,57
750062,64
750063,76
750064,39
750065,57
750066,67
750068,76
750069,83
750070,62
750075,74
750077,61
750085,69
750086,53
750088,56
750089,55
750096,60
750099,54
750100,49
750103,58
750105,30
750106,44
750112,47
750115,57
750118,46
750122,74
750124,45
750125,67
750128,57
750136,47
750139,42
750141,62
750145,78
750146,43
750151,69
750155,53
750164,72
750167,67
750175,55
750176,60
750180,43
750182,39
750184,56
750186,55
750188,76
750193,65
750194,42
750195,79
750198,50
750201,73
750203,74
750205,55
750206,71
750208,63
750210,56
750212,62
750214,55
750217,59
750221,38
750224,51
750229,56
750230,46
750233,46
750240,45
750265,38
750305,47
750307,75
750314,63
750318,40
750319,39
750321,64
750322,48
750323,58
750324,39
750334,91
750335,66
750337,69
750340,42
750342,39
750346,51
750348,37
750355,76
750361,58
750365,69
750366,59
750368,39
750370,54
750371,37
750377,41
750381,77
750383,73
750385,84
750386,38
750389,54
750392,37
750396,40
750397,70
750398,45
750401,40
750402,69
750404,41
750405,37
750406,39
750407,39
750408,65
750415,39
750419,41
750420,74
750424,42
750431,64
750432,73
750433,73
750440,39
750444,39
750447,57
750450,42
750451,70
750453,71
750454,76
750462,77
750467,82
750468,60
750472,38
750476,38
750477,38
750479,49
750484,57
750485,37
750487,41
750489,39
750503,51
750507,65
750511,38
750514,57
750520,37
750522,81
750537,45
750538,79
750539,78
750540,66
750542,55
750545,56
750547,39
750549,38
750562,51
750569,47
750570,41
750576,65
750577,79
750583,75
750584,74
750586,76
